Linux 6.6.74+rpt-rpi-v8 (snow) 	07/03/25 	_aarch64_	(4 CPU)

12:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:09:08     all   25.19    0.00    6.23    0.00    0.00    0.26    0.00    0.00    0.00   68.31
13:09:09     all   25.32    0.00    6.72    0.00    0.00    0.00    0.00    0.00    0.00   67.96
13:09:11     all   28.64    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   64.71
13:09:12     all   31.62    0.00    7.20    0.00    0.00    0.51    0.00    0.00    0.00   60.67
13:09:13     all   28.71    0.00    5.20    0.00    0.00    0.25    0.00    0.00    0.00   65.84
13:09:14     all   29.41    0.00    7.67    0.00    0.00    0.26    0.00    0.00    0.00   62.66
13:09:15     all   24.81    0.00    5.37    0.00    0.00    0.26    0.00    0.00    0.00   69.57
13:09:16     all   24.48    0.00    5.93    0.00    0.00    0.26    0.00    0.00    0.00   69.33
13:09:17     all   23.77    0.00    5.68    0.00    0.00    0.26    0.00    0.00    0.00   70.28
13:09:18     all   26.42    0.00    5.18    0.00    0.00    0.00    0.00    0.00    0.00   68.39
13:09:19     all   27.20    0.00    6.74    0.00    0.00    0.52    0.00    0.00    0.00   65.54
13:09:20     all   22.59    0.00    5.33    0.00    0.00    0.00    0.00    0.00    0.00   72.08
13:09:21     all   25.06    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   67.52
13:09:22     all   26.09    0.00    6.14    0.00    0.00    0.26    0.00    0.00    0.00   67.52
13:09:23     all   26.15    0.00    7.44    0.26    0.00    0.26    0.00    0.00    0.00   65.90
13:09:24     all   26.33    0.00    6.58    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:09:25     all   30.29    0.00    7.05    0.00    0.00    0.00    0.00    0.00    0.00   62.66
13:09:26     all   25.70    0.00    6.36    0.00    0.00    0.25    0.00    0.00    0.00   67.68
13:09:27     all   26.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:09:28     all   25.51    0.00    6.12    0.00    0.00    0.51    0.00    0.00    0.00   67.86
13:09:29     all   25.52    0.00    5.41    0.00    0.00    0.26    0.00    0.00    0.00   68.81
13:09:30     all   26.34    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:09:31     all   26.99    0.00    5.14    0.00    0.00    0.26    0.00    0.00    0.00   67.61
13:09:32     all   25.83    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:09:33     all   23.44    0.00    6.25    0.00    0.00    0.26    0.00    0.00    0.00   70.05
13:09:34     all   24.87    0.00    5.13    0.00    0.00    0.26    0.00    0.00    0.00   69.74
13:09:35     all   27.58    0.00    6.44    0.00    0.00    0.00    0.00    0.00    0.00   65.98
13:09:36     all   24.10    0.00    7.69    0.00    0.00    0.26    0.00    0.00    0.00   67.95
13:09:37     all   26.53    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:09:38     all   24.42    0.00    7.97    0.26    0.00    0.26    0.00    0.00    0.00   67.10
13:09:39     all   25.26    0.00    7.22    0.00    0.00    0.26    0.00    0.00    0.00   67.27
13:09:40     all   28.72    0.00    6.92    0.00    0.00    0.26    0.00    0.00    0.00   64.10
13:09:41     all   26.85    0.00    7.93    0.00    0.00    0.00    0.00    0.00    0.00   65.22
13:09:42     all   27.25    0.00    5.75    0.00    0.00    0.25    0.00    0.00    0.00   66.75
13:09:43     all   25.71    0.00    7.20    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:09:44     all   28.46    0.00    6.80    0.00    0.00    0.50    0.00    0.00    0.00   64.23
13:09:45     all   27.04    0.00    5.87    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:09:46     all   27.27    0.00    7.53    0.00    0.00    0.52    0.00    0.00    0.00   64.68
13:09:47     all   25.51    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   68.88
13:09:48     all   25.06    0.00    6.84    0.25    0.00    0.51    0.00    0.00    0.00   67.34
13:09:49     all   27.99    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00   65.90
13:09:50     all   27.37    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:09:51     all   24.81    0.00    6.91    0.00    0.00    0.26    0.00    0.00    0.00   68.03
13:09:52     all   26.02    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   68.37
13:09:53     all   24.23    0.00    6.70    0.00    0.00    0.26    0.00    0.00    0.00   68.81
13:09:54     all   26.58    0.00    7.59    0.00    0.00    0.00    0.00    0.00    0.00   65.82
13:09:55     all   27.23    0.00    6.36    0.00    0.00    0.25    0.00    0.00    0.00   66.16
13:09:56     all   27.95    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   64.87
13:09:57     all   25.63    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:09:58     all   29.01    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   63.10
13:09:59     all   28.75    0.00    7.38    0.00    0.00    0.25    0.00    0.00    0.00   63.61
13:10:00     all   30.59    0.00    6.17    0.00    0.00    0.26    0.00    0.00    0.00   62.98
13:10:01     all   29.41    0.00    7.16    0.51    0.00    0.26    0.00    0.00    0.00   62.66
13:10:02     all   29.16    0.00    5.63    0.26    0.00    0.00    0.00    0.00    0.00   64.96
13:10:03     all   24.74    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00   67.60
13:10:04     all   29.34    0.00    6.12    0.00    0.00    0.26    0.00    0.00    0.00   64.29
13:10:05     all   24.16    0.00    7.71    0.00    0.00    0.00    0.00    0.00    0.00   68.12
13:10:06     all   25.52    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   67.27
13:10:07     all   26.30    0.00    5.21    0.00    0.00    0.26    0.00    0.00    0.00   68.23
13:10:08     all   24.43    0.00    4.83    0.25    0.00    0.00    0.00    0.00    0.00   70.48
13:10:09     all   27.79    0.00    6.75    0.00    0.00    0.26    0.00    0.00    0.00   65.19
13:10:10     all   27.75    0.00    6.75    0.00    0.00    0.25    0.00    0.00    0.00   65.25
13:10:11     all   24.68    0.00    5.45    0.00    0.00    0.00    0.00    0.00    0.00   69.87
13:10:12     all   26.40    0.00    6.35    0.00    0.00    0.25    0.00    0.00    0.00   67.01
13:10:13     all   29.49    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   64.36
13:10:14     all   26.36    0.00    5.68    0.00    0.00    0.52    0.00    0.00    0.00   67.44
13:10:15     all   26.28    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   67.35
13:10:16     all   25.52    0.00    5.93    0.00    0.00    0.26    0.00    0.00    0.00   68.30
13:10:17     all   26.29    0.00    6.70    0.00    0.00    0.52    0.00    0.00    0.00   66.49
13:10:18     all   25.51    0.00    7.32    0.00    0.00    0.25    0.00    0.00    0.00   66.92
13:10:19     all   25.82    0.00    7.09    0.00    0.00    0.51    0.00    0.00    0.00   66.58
13:10:20     all   28.35    0.00    5.57    0.00    0.00    0.00    0.00    0.00    0.00   66.08
13:10:21     all   27.04    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   65.56
13:10:22     all   24.55    0.00    5.43    0.00    0.00    0.26    0.00    0.00    0.00   69.77
13:10:23     all   28.83    0.00    6.49    0.00    0.00    0.00    0.00    0.00    0.00   64.68
13:10:24     all   25.32    0.00    6.91    0.00    0.00    0.26    0.00    0.00    0.00   67.52
13:10:25     all   24.30    0.00    5.82    0.00    0.00    0.51    0.00    0.00    0.00   69.37
13:10:26     all   27.14    0.00    6.28    0.00    0.00    0.25    0.00    0.00    0.00   66.33
13:10:27     all   23.79    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   70.59
13:10:28     all   27.44    0.00    5.38    0.26    0.00    0.26    0.00    0.00    0.00   66.67
13:10:29     all   24.94    0.00    5.91    0.00    0.00    0.00    0.00    0.00    0.00   69.15
Average:     all   27.18    0.00    6.59    0.03    0.00    0.22    0.00    0.00    0.00   65.99
